institute_name,branch_name,category,quota,seat_pool,round_6_closing_rank,cr_2023,cr_2024,cr_2025,avg_closing_rank,std_closing_rank,yoy_rank_change_pct,demand_trend,institute_type,institute_state,nirf_rank,institute_tier,institute_tier_encoded,branch_code,department,core_or_emerging,is_nit,is_iiit,is_gfti,is_home_state_quota,is_female_pool,is_cse_branch,is_core_branch,category_encoded,tightening_ratio_2023,tightening_ratio_2024,tightening_ratio_2025
NIT Kurukshetra,Chemical Engineering,OPEN,OS,Gender-Neutral,36585,36585,36585,36585,36585.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CHE,Chemical,Core,1,0,0,0,0,0,1,0,0.7020363536968703,0.7020363536968703,0.7020363536968703
NIT Kurukshetra,Chemical Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CHE,Chemical,Core,1,0,0,1,1,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Chemical Engineering,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CHE,Chemical,Core,1,0,0,1,0,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Chemical Engineering,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CHE,Chemical,Core,1,0,0,0,1,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Chemical Engineering,SC,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CHE,Chemical,Core,1,0,0,0,0,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Chemical Engineering,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CHE,Chemical,Core,1,0,0,1,0,0,1,4,1.0,1.0,1.0
NIT Kurukshetra,Chemical Engineering,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CHE,Chemical,Core,1,0,0,0,0,0,1,4,1.0,1.0,1.0
NIT Kurukshetra,Civil Engineering,EWS,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,1,0,1,1,0.7592,0.7592,0.7592
NIT Kurukshetra,Civil Engineering,EWS,HS,Gender-Neutral,73586,73586,73586,73586,73586.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,0,0,1,1,0.6904574239665153,0.6904574239665153,0.6904574239665153
NIT Kurukshetra,Civil Engineering,EWS,OS,Female-Only,80422,80422,80422,80422,80422.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,1,0,1,1,0.7438263161821392,0.7438263161821392,0.7438263161821392
NIT Kurukshetra,Civil Engineering,EWS,OS,Gender-Neutral,61305,61305,61305,61305,61305.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,0,0,1,1,0.6477122583802299,0.6477122583802299,0.6477122583802299
NIT Kurukshetra,Civil Engineering,OBC-NCL,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,1,0,1,2,1.0,1.0,1.0
NIT Kurukshetra,Civil Engineering,OBC-NCL,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,0,0,1,2,0.703,0.703,0.703
NIT Kurukshetra,Civil Engineering,OBC-NCL,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,1,0,1,2,0.7682,0.7682,0.7682
NIT Kurukshetra,Civil Engineering,OBC-NCL,OS,Gender-Neutral,75913,75913,75913,75913,75913.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,0,0,1,2,0.7088114025265765,0.7088114025265765,0.7088114025265765
NIT Kurukshetra,Civil Engineering,OPEN,HS,Female-Only,61270,61270,61270,61270,61270.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,1,0,1,0,0.6655296229802513,0.6655296229802513,0.6655296229802513
NIT Kurukshetra,Civil Engineering,OPEN,HS,Gender-Neutral,44984,44984,44984,44984,44984.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,0,0,1,0,0.676596123065979,0.676596123065979,0.676596123065979
NIT Kurukshetra,Civil Engineering,OPEN,OS,Female-Only,46654,46654,46654,46654,46654.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,1,0,1,0,0.7592489389977279,0.7592489389977279,0.7592489389977279
NIT Kurukshetra,Civil Engineering,OPEN,OS,Gender-Neutral,32602,32602,32602,32602,32602.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,0,0,1,0,0.6936384270903626,0.6936384270903626,0.6936384270903626
NIT Kurukshetra,Civil Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,1,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Civil Engineering,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,0,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Civil Engineering,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,1,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Civil Engineering,SC,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,0,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Civil Engineering,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,1,0,0,1,4,1.0,1.0,1.0
NIT Kurukshetra,Civil Engineering,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CE,Civil,Core,1,0,0,0,0,0,1,4,1.0,1.0,1.0
NIT Kurukshetra,Computer Science and Engineering,EWS,HS,Female-Only,24406,24406,24406,24406,24406.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,1,1,1,1,0.6862246988445464,0.6862246988445464,0.6862246988445464
NIT Kurukshetra,Computer Science and Engineering,EWS,HS,Gender-Neutral,17025,17025,17025,17025,17025.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,0,1,1,1,0.6134508076358297,0.6134508076358297,0.6134508076358297
NIT Kurukshetra,Computer Science and Engineering,EWS,OS,Female-Only,17021,17021,17021,17021,17021.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,1,1,1,1,0.7094177780388932,0.7094177780388932,0.7094177780388932
NIT Kurukshetra,Computer Science and Engineering,EWS,OS,Gender-Neutral,11694,11694,11694,11694,11694.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,0,1,1,1,0.7530357448264067,0.7530357448264067,0.7530357448264067
NIT Kurukshetra,Computer Science and Engineering,OBC-NCL,HS,Female-Only,30078,30078,30078,30078,30078.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,1,1,1,2,0.7388789148214642,0.7388789148214642,0.7388789148214642
NIT Kurukshetra,Computer Science and Engineering,OBC-NCL,HS,Gender-Neutral,21906,21906,21906,21906,21906.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,0,1,1,2,0.6897197114945677,0.6897197114945677,0.6897197114945677
NIT Kurukshetra,Computer Science and Engineering,OBC-NCL,OS,Female-Only,25722,25722,25722,25722,25722.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,1,1,1,2,0.6833838737267709,0.6833838737267709,0.6833838737267709
NIT Kurukshetra,Computer Science and Engineering,OBC-NCL,OS,Gender-Neutral,16173,16173,16173,16173,16173.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,0,1,1,2,0.7395659432387313,0.7395659432387313,0.7395659432387313
NIT Kurukshetra,Computer Science and Engineering,OPEN,HS,Female-Only,13699,13699,13699,13699,13699.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,1,1,1,0,0.6344258705014965,0.6344258705014965,0.6344258705014965
NIT Kurukshetra,Computer Science and Engineering,OPEN,HS,Gender-Neutral,9561,9561,9561,9561,9561.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,0,1,1,0,0.6558937349649618,0.6558937349649618,0.6558937349649618
NIT Kurukshetra,Computer Science and Engineering,OPEN,OS,Female-Only,10120,10120,10120,10120,10120.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,1,1,1,0,0.6511857707509882,0.6511857707509882,0.6511857707509882
NIT Kurukshetra,Computer Science and Engineering,OPEN,OS,Gender-Neutral,6943,6943,6943,6943,6943.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,0,1,1,0,0.6919199193432234,0.6919199193432234,0.6919199193432234
NIT Kurukshetra,Computer Science and Engineering,SC,HS,Female-Only,67829,67829,67829,67829,67829.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,1,1,1,3,0.6728537940998688,0.6728537940998688,0.6728537940998688
NIT Kurukshetra,Computer Science and Engineering,SC,HS,Gender-Neutral,46852,46852,46852,46852,46852.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,0,1,1,3,0.6862887390079399,0.6862887390079399,0.6862887390079399
NIT Kurukshetra,Computer Science and Engineering,SC,OS,Female-Only,53621,53621,53621,53621,53621.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,1,1,1,3,0.6872866973760281,0.6872866973760281,0.6872866973760281
NIT Kurukshetra,Computer Science and Engineering,SC,OS,Gender-Neutral,32797,32797,32797,32797,32797.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,0,1,1,3,0.7263469219745708,0.7263469219745708,0.7263469219745708
NIT Kurukshetra,Computer Science and Engineering,ST,HS,Gender-Neutral,65470,65470,65470,65470,65470.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,1,0,1,1,4,0.6745685046586223,0.6745685046586223,0.6745685046586223
NIT Kurukshetra,Computer Science and Engineering,ST,OS,Gender-Neutral,48880,48880,48880,48880,48880.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,CSE,Computer Science,Core,1,0,0,0,0,1,1,4,0.7612315875613748,0.7612315875613748,0.7612315875613748
NIT Kurukshetra,Data Science and Artificial Intelligence,EWS,HS,Female-Only,24789,24789,24789,24789,24789.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,1,1,0,1,0.7320989148412602,0.7320989148412602,0.7320989148412602
NIT Kurukshetra,Data Science and Artificial Intelligence,EWS,HS,Gender-Neutral,17899,17899,17899,17899,17899.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,0,1,0,1,0.6990334655567351,0.6990334655567351,0.6990334655567351
NIT Kurukshetra,Data Science and Artificial Intelligence,EWS,OS,Female-Only,20617,20617,20617,20617,20617.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,1,1,0,1,0.6000873065916477,0.6000873065916477,0.6000873065916477
NIT Kurukshetra,Data Science and Artificial Intelligence,EWS,OS,Gender-Neutral,14357,14357,14357,14357,14357.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,0,1,0,1,0.6575189802883611,0.6575189802883611,0.6575189802883611
NIT Kurukshetra,Data Science and Artificial Intelligence,OBC-NCL,HS,Female-Only,33232,33232,33232,33232,33232.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,1,1,0,2,0.731824747231584,0.731824747231584,0.731824747231584
NIT Kurukshetra,Data Science and Artificial Intelligence,OBC-NCL,HS,Gender-Neutral,24119,24119,24119,24119,24119.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,0,1,0,2,0.7052531199469299,0.7052531199469299,0.7052531199469299
NIT Kurukshetra,Data Science and Artificial Intelligence,OBC-NCL,OS,Female-Only,27007,27007,27007,27007,27007.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,1,1,0,2,0.6966342059466064,0.6966342059466064,0.6966342059466064
NIT Kurukshetra,Data Science and Artificial Intelligence,OBC-NCL,OS,Gender-Neutral,19020,19020,19020,19020,19020.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,0,1,0,2,0.636435331230284,0.636435331230284,0.636435331230284
NIT Kurukshetra,Data Science and Artificial Intelligence,OPEN,HS,Female-Only,14485,14485,14485,14485,14485.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,1,1,0,0,0.7045909561615464,0.7045909561615464,0.7045909561615464
NIT Kurukshetra,Data Science and Artificial Intelligence,OPEN,HS,Gender-Neutral,9575,9575,9575,9575,9575.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,0,1,0,0,0.6818798955613578,0.6818798955613578,0.6818798955613578
NIT Kurukshetra,Data Science and Artificial Intelligence,OPEN,OS,Female-Only,11665,11665,11665,11665,11665.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,1,1,0,0,0.6648092584654951,0.6648092584654951,0.6648092584654951
NIT Kurukshetra,Data Science and Artificial Intelligence,OPEN,OS,Gender-Neutral,7381,7381,7381,7381,7381.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,0,1,0,0,0.6713182495596802,0.6713182495596802,0.6713182495596802
NIT Kurukshetra,Data Science and Artificial Intelligence,SC,HS,Female-Only,73807,73807,73807,73807,73807.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,1,1,0,3,0.6365927351064262,0.6365927351064262,0.6365927351064262
NIT Kurukshetra,Data Science and Artificial Intelligence,SC,HS,Gender-Neutral,50136,50136,50136,50136,50136.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,0,1,0,3,0.6410363810435615,0.6410363810435615,0.6410363810435615
NIT Kurukshetra,Data Science and Artificial Intelligence,SC,OS,Female-Only,53444,53444,53444,53444,53444.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,1,1,0,3,0.7420103285682209,0.7420103285682209,0.7420103285682209
NIT Kurukshetra,Data Science and Artificial Intelligence,SC,OS,Gender-Neutral,40687,40687,40687,40687,40687.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,0,1,0,3,0.6502814166687149,0.6502814166687149,0.6502814166687149
NIT Kurukshetra,Data Science and Artificial Intelligence,ST,HS,Gender-Neutral,72951,72951,72951,72951,72951.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,1,0,1,0,4,0.6936436786336033,0.6936436786336033,0.6936436786336033
NIT Kurukshetra,Data Science and Artificial Intelligence,ST,OS,Gender-Neutral,60997,60997,60997,60997,60997.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,DSAI,Computer Science,Emerging,1,0,0,0,0,1,0,4,0.6763447382658163,0.6763447382658163,0.6763447382658163
NIT Kurukshetra,Electrical Engineering,EWS,HS,Female-Only,67350,67350,67350,67350,67350.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,1,0,1,1,0.6562286562731997,0.6562286562731997,0.6562286562731997
NIT Kurukshetra,Electrical Engineering,EWS,HS,Gender-Neutral,44872,44872,44872,44872,44872.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,0,0,1,1,0.6509404528436441,0.6509404528436441,0.6509404528436441
NIT Kurukshetra,Electrical Engineering,EWS,OS,Female-Only,51602,51602,51602,51602,51602.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,1,0,1,1,0.6484632378589977,0.6484632378589977,0.6484632378589977
NIT Kurukshetra,Electrical Engineering,EWS,OS,Gender-Neutral,35218,35218,35218,35218,35218.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,0,0,1,1,0.6992163098415582,0.6992163098415582,0.6992163098415582
NIT Kurukshetra,Electrical Engineering,OBC-NCL,HS,Female-Only,90007,90007,90007,90007,90007.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,1,0,1,2,0.6674369771240015,0.6674369771240015,0.6674369771240015
NIT Kurukshetra,Electrical Engineering,OBC-NCL,HS,Gender-Neutral,62927,62927,62927,62927,62927.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,0,0,1,2,0.6813927249034596,0.6813927249034596,0.6813927249034596
NIT Kurukshetra,Electrical Engineering,OBC-NCL,OS,Female-Only,65220,65220,65220,65220,65220.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,1,0,1,2,0.6822447102115915,0.6822447102115915,0.6822447102115915
NIT Kurukshetra,Electrical Engineering,OBC-NCL,OS,Gender-Neutral,44760,44760,44760,44760,44760.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,0,0,1,2,0.7613047363717605,0.7613047363717605,0.7613047363717605
NIT Kurukshetra,Electrical Engineering,OPEN,HS,Female-Only,36016,36016,36016,36016,36016.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,1,0,1,0,0.6589015992892048,0.6589015992892048,0.6589015992892048
NIT Kurukshetra,Electrical Engineering,OPEN,HS,Gender-Neutral,24720,24720,24720,24720,24720.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,0,0,1,0,0.6893203883495146,0.6893203883495146,0.6893203883495146
NIT Kurukshetra,Electrical Engineering,OPEN,OS,Female-Only,28358,28358,28358,28358,28358.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,1,0,1,0,0.6447563297834826,0.6447563297834826,0.6447563297834826
NIT Kurukshetra,Electrical Engineering,OPEN,OS,Gender-Neutral,19261,19261,19261,19261,19261.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,0,0,1,0,0.6574944187736877,0.6574944187736877,0.6574944187736877
NIT Kurukshetra,Electrical Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,1,0,1,3,1.0,1.0,1.0
NIT Kurukshetra,Electrical Engineering,SC,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,0,0,1,3,0.87475,0.87475,0.87475
NIT Kurukshetra,Electrical Engineering,SC,OS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,1,0,1,3,0.93346,0.93346,0.93346
NIT Kurukshetra,Electrical Engineering,SC,OS,Gender-Neutral,97078,97078,97078,97078,97078.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,0,0,1,3,0.6845938317641485,0.6845938317641485,0.6845938317641485
NIT Kurukshetra,Electrical Engineering,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,1,0,0,1,4,1.0,1.0,1.0
NIT Kurukshetra,Electrical Engineering,ST,OS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,EE,Electrical,Core,1,0,0,0,0,0,1,4,0.99406,0.99406,0.99406
NIT Kurukshetra,Electronics and Communication Engineering,EWS,HS,Female-Only,43728,43728,43728,43728,43728.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,1,0,1,1,0.6390642151481888,0.6390642151481888,0.6390642151481888
NIT Kurukshetra,Electronics and Communication Engineering,EWS,HS,Gender-Neutral,27890,27890,27890,27890,27890.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,0,0,1,1,0.692793115812119,0.692793115812119,0.692793115812119
NIT Kurukshetra,Electronics and Communication Engineering,EWS,OS,Female-Only,32138,32138,32138,32138,32138.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,1,0,1,1,0.658006098699359,0.658006098699359,0.658006098699359
NIT Kurukshetra,Electronics and Communication Engineering,EWS,OS,Gender-Neutral,21060,21060,21060,21060,21060.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,0,0,1,1,0.6737416904083571,0.6737416904083571,0.6737416904083571
NIT Kurukshetra,Electronics and Communication Engineering,OBC-NCL,HS,Female-Only,58567,58567,58567,58567,58567.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,1,0,1,2,0.6187101951610976,0.6187101951610976,0.6187101951610976
NIT Kurukshetra,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,37910,37910,37910,37910,37910.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,0,0,1,2,0.7134792930625165,0.7134792930625165,0.7134792930625165
NIT Kurukshetra,Electronics and Communication Engineering,OBC-NCL,OS,Female-Only,45774,45774,45774,45774,45774.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,1,0,1,2,0.650784288023769,0.650784288023769,0.650784288023769
NIT Kurukshetra,Electronics and Communication Engineering,OBC-NCL,OS,Gender-Neutral,31231,31231,31231,31231,31231.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,0,0,1,2,0.681214178220358,0.681214178220358,0.681214178220358
NIT Kurukshetra,Electronics and Communication Engineering,OPEN,HS,Female-Only,25007,25007,25007,25007,25007.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,1,0,1,0,0.6401807493901708,0.6401807493901708,0.6401807493901708
NIT Kurukshetra,Electronics and Communication Engineering,OPEN,HS,Gender-Neutral,16658,16658,16658,16658,16658.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,0,0,1,0,0.7098691319486132,0.7098691319486132,0.7098691319486132
NIT Kurukshetra,Electronics and Communication Engineering,OPEN,OS,Female-Only,17507,17507,17507,17507,17507.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,1,0,1,0,0.7494145199063232,0.7494145199063232,0.7494145199063232
NIT Kurukshetra,Electronics and Communication Engineering,OPEN,OS,Gender-Neutral,12817,12817,12817,12817,12817.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,0,0,1,0,0.6641959897011781,0.6641959897011781,0.6641959897011781
NIT Kurukshetra,Electronics and Communication Engineering,SC,HS,Female-Only,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,1,0,1,3,0.82643,0.82643,0.82643
NIT Kurukshetra,Electronics and Communication Engineering,SC,HS,Gender-Neutral,77266,77266,77266,77266,77266.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,0,0,1,3,0.7180389822172754,0.7180389822172754,0.7180389822172754
NIT Kurukshetra,Electronics and Communication Engineering,SC,OS,Female-Only,91242,91242,91242,91242,91242.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,1,0,1,3,0.7235374060191578,0.7235374060191578,0.7235374060191578
NIT Kurukshetra,Electronics and Communication Engineering,SC,OS,Gender-Neutral,63041,63041,63041,63041,63041.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,0,0,1,3,0.6694532129883727,0.6694532129883727,0.6694532129883727
NIT Kurukshetra,Electronics and Communication Engineering,ST,HS,Gender-Neutral,100000,100000,100000,100000,100000.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,1,0,0,1,4,0.86251,0.86251,0.86251
NIT Kurukshetra,Electronics and Communication Engineering,ST,OS,Gender-Neutral,97677,97677,97677,97677,97677.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,ECE,Electronics,Core,1,0,0,0,0,0,1,4,0.6951892461889698,0.6951892461889698,0.6951892461889698
NIT Kurukshetra,Information Technology,EWS,HS,Female-Only,31492,31492,31492,31492,31492.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,IT,Computer Science,Core,1,0,0,1,1,1,1,1,0.6897624793598374,0.6897624793598374,0.6897624793598374
NIT Kurukshetra,Information Technology,EWS,HS,Gender-Neutral,22102,22102,22102,22102,22102.0,0.0,0.0,stable,NIT,Haryana,62.0,Tier 2,2,IT,Computer Science,Core,1,0,0,1,0,1,1,1,0.6111664102796127,0.6111664102796127,0.6111664102796127
